No.,Time,,Time 1,Time 2,Delay,,Delay 1,Delay 2 ,Jitter,,,
378,"6,845,727",,"6,845,727","6,845,845",118,,-122,240,362,,,
379,"6,845,845",,"6,845,845","6,846,085",240,,239,1,-238,,,
380,"6,846,085",,"6,846,085","6,846,086",1,,0,1,1,,,
381,"6,846,086",,"6,846,086","6,846,087",1,,0,1,1,,,
382,"6,846,087",,"6,846,087","6,846,088",1,,-403,404,807,,,
383,"6,846,088",,"6,846,088","6,846,492",404,,300,104,-196,,,
384,"6,846,492",,"6,846,492","6,846,596",104,,18,86,68,,,
385,"6,846,596",,"6,846,596","6,846,682",86,,-7,93,100,,,
386,"6,846,682",,"6,846,682","6,846,775",93,,-345,438,783,,,
387,"6,846,775",,"6,846,775","6,847,213",438,,437,1,-436,,,
388,"6,847,213",,"6,847,213","6,847,214",1,,0,1,1,,,
389,"6,847,214",,"6,847,214","6,847,215",1,,0,1,1,,,
390,"6,847,215",,"6,847,215","6,847,216",1,,0,1,1,,,
391,"6,847,216",,"6,847,216","6,847,217",1,,1,0,-1,,,
392,"6,847,217",,"6,847,217","6,847,217",0,,-225,225,450,,,
393,"6,847,217",,"6,847,217","6,847,442",225,,101,124,23,,,
394,"6,847,442",,"6,847,442","6,847,566",124,,-9,133,142,,,
395,"6,847,566",,"6,847,566","6,847,699",133,,-48,181,229,,,
396,"6,847,699",,"6,847,699","6,847,880",181,,180,1,-179,,,
397,"6,847,880",,"6,847,880","6,847,881",1,,0,1,1,,,
398,"6,847,881",,"6,847,881","6,847,882",1,,0,1,1,,,
399,"6,847,882",,"6,847,882","6,847,883",1,,-6,7,13,,,
400,"6,847,883",,"6,847,883","6,847,890",7,,-194,201,395,,,
401,"6,847,890",,"6,847,890","6,848,091",201,,200,1,-199,,,
402,"6,848,091",,"6,848,091","6,848,092",1,,-264,265,529,,,
403,"6,848,092",,"6,848,092","6,848,357",265,,152,113,-39,,,
404,"6,848,357",,"6,848,357","6,848,470",113,,-1391,1504,2895,,,
405,"6,848,470",,"6,848,470","6,849,974","1,504",,1503,1,-1502,,,
406,"6,849,974",,"6,849,974","6,849,975",1,,-468,469,937,,,
407,"6,849,975",,"6,849,975","6,850,444",469,,315,154,-161,,,
408,"6,850,444",,"6,850,444","6,850,598",154,,-207,361,568,,,
409,"6,850,598",,"6,850,598","6,850,959",361,,359,2,-357,,,
410,"6,850,959",,"6,850,959","6,850,961",2,,1,1,0,,,
411,"6,850,961",,"6,850,961","6,850,962",1,,0,1,1,,,
412,"6,850,962",,"6,850,962","6,850,963",1,,-3,4,7,,,
413,"6,850,963",,"6,850,963","6,850,967",4,,3,1,-2,,,
414,"6,850,967",,"6,850,967","6,850,968",1,,-357,358,715,,,
415,"6,850,968",,"6,850,968","6,851,326",358,,252,106,-146,,,
416,"6,851,326",,"6,851,326","6,851,432",106,,7,99,92,,,
417,"6,851,432",,"6,851,432","6,851,531",99,,-10,109,119,,,
418,"6,851,531",,"6,851,531","6,851,640",109,,-257,366,623,,,
419,"6,851,640",,"6,851,640","6,852,006",366,,365,1,-364,,,
420,"6,852,006",,"6,852,006","6,852,007",1,,0,1,1,,,
421,"6,852,007",,"6,852,007","6,852,008",1,,0,1,1,,,
422,"6,852,008",,"6,852,008","6,852,009",1,,0,1,1,,,
423,"6,852,009",,"6,852,009","6,852,010",1,,0,1,1,,,
424,"6,852,010",,"6,852,010","6,852,011",1,,0,1,1,,,
425,"6,852,011",,"6,852,011","6,852,012",1,,-2,3,5,,,
426,"6,852,012",,"6,852,012","6,852,015",3,,-80,83,163,,,
427,"6,852,015",,"6,852,015","6,852,098",83,,-18,101,119,,,
428,"6,852,098",,"6,852,098","6,852,199",101,,15,86,71,,,
429,"6,852,199",,"6,852,199","6,852,285",86,,0,86,86,,,
430,"6,852,285",,"6,852,285","6,852,371",86,,-6,92,98,,,
431,"6,852,371",,"6,852,371","6,852,463",92,,5,87,82,,,
432,"6,852,463",,"6,852,463","6,852,550",87,,-6,93,99,,,
433,"6,852,550",,"6,852,550","6,852,643",93,,-2,95,97,,,
434,"6,852,643",,"6,852,643","6,852,738",95,,-443,538,981,,,
435,"6,852,738",,"6,852,738","6,853,276",538,,536,2,-534,,,
436,"6,853,276",,"6,853,276","6,853,278",2,,1,1,0,,,
437,"6,853,278",,"6,853,278","6,853,279",1,,0,1,1,,,
438,"6,853,279",,"6,853,279","6,853,280",1,,1,0,-1,,,
439,"6,853,280",,"6,853,280","6,853,280",0,,-1,1,2,,,
440,"6,853,280",,"6,853,280","6,853,281",1,,-478,479,957,,,
441,"6,853,281",,"6,853,281","6,853,760",479,,367,112,-255,,,
442,"6,853,760",,"6,853,760","6,853,872",112,,-474,586,1060,,,
443,"6,853,872",,"6,853,872","6,854,458",586,,582,4,-578,,,
444,"6,854,458",,"6,854,458","6,854,462",4,,-2813,2817,5630,,,
445,"6,854,462",,"6,854,462","6,857,279","2,817",,2816,1,-2815,,,
446,"6,857,279",,"6,857,279","6,857,280",1,,-197,198,395,,,
447,"6,857,280",,"6,857,280","6,857,478",198,,55,143,88,,,
448,"6,857,478",,"6,857,478","6,857,621",143,,-96,239,335,,,
449,"6,857,621",,"6,857,621","6,857,860",239,,237,2,-235,,,
450,"6,857,860",,"6,857,860","6,857,862",2,,-1002,1004,2006,,,
451,"6,857,862",,"6,857,862","6,858,866","1,004",,1002,2,-1000,,,
452,"6,858,866",,"6,858,866","6,858,868",2,,2,0,-2,,,
453,"6,858,868",,"6,858,868","6,858,868",0,,-4,4,8,,,
454,"6,858,868",,"6,858,868","6,858,872",4,,-224,228,452,,,
455,"6,858,872",,"6,858,872","6,859,100",228,,-122,350,472,,,
456,"6,859,100",,"6,859,100","6,859,450",350,,348,2,-346,,,
457,"6,859,450",,"6,859,450","6,859,452",2,,1,1,0,,,
458,"6,859,452",,"6,859,452","6,859,453",1,,0,1,1,,,
459,"6,859,453",,"6,859,453","6,859,454",1,,-312,313,625,,,
460,"6,859,454",,"6,859,454","6,859,767",313,,178,135,-43,,,
461,"6,859,767",,"6,859,767","6,859,902",135,,45,90,45,,,
462,"6,859,902",,"6,859,902","6,859,992",90,,4,86,82,,,
463,"6,859,992",,"6,859,992","6,860,078",86,,-662,748,1410,,,
464,"6,860,078",,"6,860,078","6,860,826",748,,747,1,-746,,,
465,"6,860,826",,"6,860,826","6,860,827",1,,0,1,1,,,
466,"6,860,827",,"6,860,827","6,860,828",1,,-2,3,5,,,
467,"6,860,828",,"6,860,828","6,860,831",3,,2,1,-1,,,
468,"6,860,831",,"6,860,831","6,860,832",1,,-244,245,489,,,
469,"6,860,832",,"6,860,832","6,861,077",245,,93,152,59,,,
470,"6,861,077",,"6,861,077","6,861,229",152,,-8266,8418,16684,,,
471,"6,861,229",,"6,861,229","6,869,647","8,418",,8092,326,-7766,,,
472,"6,869,647",,"6,869,647","6,869,973",326,,-44488,44814,89302,,,
473,"6,869,973",,"6,869,973","6,914,787","44,814",,44813,1,-44812,,,
474,"6,914,787",,"6,914,787","6,914,788",1,,-337,338,675,,,
475,"6,914,788",,"6,914,788","6,915,126",338,,204,134,-70,,,
476,"6,915,126",,"6,915,126","6,915,260",134,,133,1,-132,,,
477,"6,915,260",,"6,915,260","6,915,261",1,,0,1,1,,,
478,"6,915,261",,"6,915,261","6,915,262",1,,-599,600,1199,,,
479,"6,915,262",,"6,915,262","6,915,862",600,,432,168,-264,,,
480,"6,915,862",,"6,915,862","6,916,030",168,,-996,1164,2160,,,
481,"6,916,030",,"6,916,030","6,917,194","1,164",,1163,1,-1162,,,
482,"6,917,194",,"6,917,194","6,917,195",1,,0,1,1,,,
483,"6,917,195",,"6,917,195","6,917,196",1,,0,1,1,,,
484,"6,917,196",,"6,917,196","6,917,197",1,,0,1,1,,,
485,"6,917,197",,"6,917,197","6,917,198",1,,0,1,1,,,
486,"6,917,198",,"6,917,198","6,917,199",1,,0,1,1,,,
487,"6,917,199",,"6,917,199","6,917,200",1,,-411,412,823,,,
488,"6,917,200",,"6,917,200","6,917,612",412,,217,195,-22,,,
489,"6,917,612",,"6,917,612","6,917,807",195,,-338,533,871,,,
490,"6,917,807",,"6,917,807","6,918,340",533,,531,2,-529,,,
491,"6,918,340",,"6,918,340","6,918,342",2,,1,1,0,,,
492,"6,918,342",,"6,918,342","6,918,343",1,,0,1,1,,,
493,"6,918,343",,"6,918,343","6,918,344",1,,0,1,1,,,
494,"6,918,344",,"6,918,344","6,918,345",1,,1,0,-1,,,
495,"6,918,345",,"6,918,345","6,918,345",0,,-1,1,2,,,
496,"6,918,345",,"6,918,345","6,918,346",1,,-292,293,585,,,
497,"6,918,346",,"6,918,346","6,918,639",293,,172,121,-51,,,
498,"6,918,639",,"6,918,639","6,918,760",121,,-208,329,537,,,
499,"6,918,760",,"6,918,760","6,919,089",329,,221,108,-113,,,
500,"6,919,089",,"6,919,089","6,919,197",108,,-10967,11075,22042,,,
501,"6,919,197",,"6,919,197","6,930,272","11,075",,11073,2,-11071,,,
502,"6,930,272",,"6,930,272","6,930,274",2,,-342,344,686,,,
503,"6,930,274",,"6,930,274","6,930,618",344,,309,35,-274,,,
504,"6,930,618",,"6,930,618","6,930,653",35,,34,1,-33,,,
505,"6,930,653",,"6,930,653","6,930,654",1,,0,1,1,,,
506,"6,930,654",,"6,930,654","6,930,655",1,,-142,143,285,,,
507,"6,930,655",,"6,930,655","6,930,798",143,,50,93,43,,,
508,"6,930,798",,"6,930,798","6,930,891",93,,10,83,73,,,
509,"6,930,891",,"6,930,891","6,930,974",83,,-268,351,619,,,
510,"6,930,974",,"6,930,974","6,931,325",351,,115,236,121,,,
511,"6,931,325",,"6,931,325","6,931,561",236,,-1483,1719,3202,,,
512,"6,931,561",,"6,931,561","6,933,280","1,719",,1718,1,-1717,,,
513,"6,933,280",,"6,933,280","6,933,281",1,,0,1,1,,,
514,"6,933,281",,"6,933,281","6,933,282",1,,-3,4,7,,,
515,"6,933,282",,"6,933,282","6,933,286",4,,4,0,-4,,,
516,"6,933,286",,"6,933,286","6,933,286",0,,-1,1,2,,,
517,"6,933,286",,"6,933,286","6,933,287",1,,-446,447,893,,,
518,"6,933,287",,"6,933,287","6,933,734",447,,240,207,-33,,,
519,"6,933,734",,"6,933,734","6,933,941",207,,83,124,41,,,
520,"6,933,941",,"6,933,941","6,934,065",124,,19,105,86,,,
521,"6,934,065",,"6,934,065","6,934,170",105,,-16,121,137,,,
522,"6,934,170",,"6,934,170","6,934,291",121,,-940,1061,2001,,,
523,"6,934,291",,"6,934,291","6,935,352","1,061",,1059,2,-1057,,,
524,"6,935,352",,"6,935,352","6,935,354",2,,-269,271,540,,,
525,"6,935,354",,"6,935,354","6,935,625",271,,137,134,-3,,,
526,"6,935,625",,"6,935,625","6,935,759",134,,47,87,40,,,
527,"6,935,759",,"6,935,759","6,935,846",87,,-49,136,185,,,
528,"6,935,846",,"6,935,846","6,935,982",136,,-73,209,282,,,
529,"6,935,982",,"6,935,982","6,936,191",209,,-33,242,275,,,
530,"6,936,191",,"6,936,191","6,936,433",242,,-18,260,278,,,
531,"6,936,433",,"6,936,433","6,936,693",260,,258,2,-256,,,
532,"6,936,693",,"6,936,693","6,936,695",2,,2,0,-2,,,
533,"6,936,695",,"6,936,695","6,936,695",0,,-200,200,400,,,
534,"6,936,695",,"6,936,695","6,936,895",200,,79,121,42,,,
535,"6,936,895",,"6,936,895","6,937,016",121,,-2,123,125,,,
536,"6,937,016",,"6,937,016","6,937,139",123,,-86,209,295,,,
537,"6,937,139",,"6,937,139","6,937,348",209,,48,161,113,,,
538,"6,937,348",,"6,937,348","6,937,509",161,,-963,1124,2087,,,
539,"6,937,509",,"6,937,509","6,938,633","1,124",,1122,2,-1120,,,
540,"6,938,633",,"6,938,633","6,938,635",2,,1,1,0,,,
541,"6,938,635",,"6,938,635","6,938,636",1,,0,1,1,,,
542,"6,938,636",,"6,938,636","6,938,637",1,,0,1,1,,,
543,"6,938,637",,"6,938,637","6,938,638",1,,0,1,1,,,
544,"6,938,638",,"6,938,638","6,938,639",1,,-3,4,7,,,
545,"6,938,639",,"6,938,639","6,938,643",4,,3,1,-2,,,
546,"6,938,643",,"6,938,643","6,938,644",1,,-253,254,507,,,
547,"6,938,644",,"6,938,644","6,938,898",254,,2,252,250,,,
548,"6,938,898",,"6,938,898","6,939,150",252,,133,119,-14,,,
549,"6,939,150",,"6,939,150","6,939,269",119,,21,98,77,,,
550,"6,939,269",,"6,939,269","6,939,367",98,,0,98,98,,,
551,"6,939,367",,"6,939,367","6,939,465",98,,-54,152,206,,,
552,"6,939,465",,"6,939,465","6,939,617",152,,19,133,114,,,
553,"6,939,617",,"6,939,617","6,939,750",133,,-286,419,705,,,
554,"6,939,750",,"6,939,750","6,940,169",419,,-36,455,491,,,
555,"6,940,169",,"6,940,169","6,940,624",455,,-11876,12331,24207,,,
556,"6,940,624",,"6,940,624","6,952,955","12,331",,12330,1,-12329,,,
557,"6,952,955",,"6,952,955","6,952,956",1,,-450,451,901,,,
558,"6,952,956",,"6,952,956","6,953,407",451,,-2476,2927,5403,,,
559,"6,953,407",,"6,953,407","6,956,334",2927,,2926,1,-2925,,,
560,"6,956,334",,"6,956,334","6,956,335",1,,-229,230,459,,,
561,"6,956,335",,"6,956,335","6,956,565",230,,86,144,58,,,
562,"6,956,565",,"6,956,565","6,956,709",144,,-123,267,390,,,
563,"6,956,709",,"6,956,709","6,956,976",267,,264,3,-261,,,
564,"6,956,976",,"6,956,976","6,956,979",3,,2,1,-1,,,
565,"6,956,979",,"6,956,979","6,956,980",1,,0,1,1,,,
566,"6,956,980",,"6,956,980","6,956,981",1,,-262,263,525,,,
567,"6,956,981",,"6,956,981","6,957,244",263,,-193,456,649,,,
568,"6,957,244",,"6,957,244","6,957,700",456,,455,1,-454,,,
569,"6,957,700",,"6,957,700","6,957,701",1,,-282,283,565,,,
570,"6,957,701",,"6,957,701","6,957,984",283,,-2992,3275,6267,,,
571,"6,957,984",,"6,957,984","6,961,259","3,275",,3274,1,-3273,,,
572,"6,961,259",,"6,961,259","6,961,260",1,,0,1,1,,,
573,"6,961,260",,"6,961,260","6,961,261",1,,-275,276,551,,,
574,"6,961,261",,"6,961,261","6,961,537",276,,122,154,32,,,
575,"6,961,537",,"6,961,537","6,961,691",154,,46,108,62,,,
576,"6,961,691",,"6,961,691","6,961,799",108,,-824,932,1756,,,
577,"6,961,799",,"6,961,799","6,962,731",932,,928,4,-924,,,
578,"6,962,731",,"6,962,731","6,962,735",4,,-184,188,372,,,
579,"6,962,735",,"6,962,735","6,962,923",188,,57,131,74,,,
580,"6,962,923",,"6,962,923","6,963,054",131,,-227,358,585,,,
581,"6,963,054",,"6,963,054","6,963,412",358,,-74,432,506,,,
582,"6,963,412",,"6,963,412","6,963,844",432,,-2426,2858,5284,,,
583,"6,963,844",,"6,963,844","6,966,702","2,858",,2857,1,-2856,,,
584,"6,966,702",,"6,966,702","6,966,703",1,,0,1,1,,,
585,"6,966,703",,"6,966,703","6,966,704",1,,0,1,1,,,
586,"6,966,704",,"6,966,704","6,966,705",1,,-399,400,799,,,
587,"6,966,705",,"6,966,705","6,967,105",400,,225,175,-50,,,
588,"6,967,105",,"6,967,105","6,967,280",175,,66,109,43,,,
589,"6,967,280",,"6,967,280","6,967,389",109,,-166,275,441,,,
590,"6,967,389",,"6,967,389","6,967,664",275,,-923,1198,2121,,,
591,"6,967,664",,"6,967,664","6,968,862","1,198",,1197,1,-1196,,,
592,"6,968,862",,"6,968,862","6,968,863",1,,0,1,1,,,
593,"6,968,863",,"6,968,863","6,968,864",1,,0,1,1,,,
594,"6,968,864",,"6,968,864","6,968,865",1,,0,1,1,,,
595,"6,968,865",,"6,968,865","6,968,866",1,,-572,573,1145,,,
596,"6,968,866",,"6,968,866","6,969,439",573,,429,144,-285,,,
597,"6,969,439",,"6,969,439","6,969,583",144,,-692,836,1528,,,
598,"6,969,583",,"6,969,583","6,970,419",836,,835,1,-834,,,
599,"6,970,419",,"6,970,419","6,970,420",1,,0,1,1,,,
600,"6,970,420",,"6,970,420","6,970,421",1,,0,1,1,,,
601,"6,970,421",,"6,970,421","6,970,422",1,,-476,477,953,,,
602,"6,970,422",,"6,970,422","6,970,899",477,,236,241,5,,,
603,"6,970,899",,"6,970,899","6,971,140",241,,-599,840,1439,,,
604,"6,971,140",,"6,971,140","6,971,980",840,,454,386,-68,,,
605,"6,971,980",,"6,971,980","6,972,366",386,,-8172,8558,16730,,,
606,"6,972,366",,"6,972,366","6,980,924","8,558",,8554,4,-8550,,,
607,"6,980,924",,"6,980,924","6,980,928",4,,-334,338,672,,,
608,"6,980,928",,"6,980,928","6,981,266",338,,140,198,58,,,
609,"6,981,266",,"6,981,266","6,981,464",198,,-2283,2481,4764,,,
610,"6,981,464",,"6,981,464","6,983,945","2,481",,2479,2,-2477,,,
611,"6,983,945",,"6,983,945","6,983,947",2,,1,1,0,,,
612,"6,983,947",,"6,983,947","6,983,948",1,,-406,407,813,,,
613,"6,983,948",,"6,983,948","6,984,355",407,,-1012,1419,2431,,,
614,"6,984,355",,"6,984,355","6,985,774","1,419",,450,969,519,,,
615,"6,985,774",,"6,985,774","6,986,743",969,,968,1,-967,,,
616,"6,986,743",,"6,986,743","6,986,744",1,,-1003,1004,2007,,,
617,"6,986,744",,"6,986,744","6,987,748","1,004",,1003,1,-1002,,,
618,"6,987,748",,"6,987,748","6,987,749",1,,0,1,1,,,
619,"6,987,749",,"6,987,749","6,987,750",1,,0,1,1,,,
620,"6,987,750",,"6,987,750","6,987,751",1,,0,1,1,,,
621,"6,987,751",,"6,987,751","6,987,752",1,,-157,158,315,,,
622,"6,987,752",,"6,987,752","6,987,910",158,,9,149,140,,,
623,"6,987,910",,"6,987,910","6,988,059",149,,11,138,127,,,
624,"6,988,059",,"6,988,059","6,988,197",138,,16,122,106,,,
625,"6,988,197",,"6,988,197","6,988,319",122,,18,104,86,,,
626,"6,988,319",,"6,988,319","6,988,423",104,,4,100,96,,,
627,"6,988,423",,"6,988,423","6,988,523",100,,0,100,100,,,
628,"6,988,523",,"6,988,523","6,988,623",100,,-3059,3159,6218,,,
629,"6,988,623",,"6,988,623","6,991,782","3,159",,3156,3,-3153,,,
630,"6,991,782",,"6,991,782","6,991,785",3,,-197,200,397,,,
631,"6,991,785",,"6,991,785","6,991,985",200,,-248,448,696,,,
632,"6,991,985",,"6,991,985","6,992,433",448,,447,1,-446,,,
633,"6,992,433",,"6,992,433","6,992,434",1,,-416,417,833,,,
634,"6,992,434",,"6,992,434","6,992,851",417,,-409,826,1235,,,
635,"6,992,851",,"6,992,851","6,993,677",826,,825,1,-824,,,
636,"6,993,677",,"6,993,677","6,993,678",1,,0,1,1,,,
637,"6,993,678",,"6,993,678","6,993,679",1,,0,1,1,,,
638,"6,993,679",,"6,993,679","6,993,680",1,,0,1,1,,,
639,"6,993,680",,"6,993,680","6,993,681",1,,0,1,1,,,
640,"6,993,681",,"6,993,681","6,993,682",1,,-364,365,729,,,
641,"6,993,682",,"6,993,682","6,994,047",365,,141,224,83,,,
642,"6,994,047",,"6,994,047","6,994,271",224,,-71,295,366,,,
643,"6,994,271",,"6,994,271","6,994,566",295,,294,1,-293,,,
644,"6,994,566",,"6,994,566","6,994,567",1,,0,1,1,,,
645,"6,994,567",,"6,994,567","6,994,568",1,,0,1,1,,,
646,"6,994,568",,"6,994,568","6,994,569",1,,-458,459,917,,,
647,"6,994,569",,"6,994,569","6,995,028",459,,332,127,-205,,,
648,"6,995,028",,"6,995,028","6,995,155",127,,23,104,81,,,
649,"6,995,155",,"6,995,155","6,995,259",104,,4,100,96,,,
650,"6,995,259",,"6,995,259","6,995,359",100,,-710,810,1520,,,
651,"6,995,359",,"6,995,359","6,996,169",810,,504,306,-198,,,
652,"6,996,169",,"6,996,169","6,996,475",306,,-151,457,608,,,
653,"6,996,475",,"6,996,475","6,996,932",457,,456,1,-455,,,
654,"6,996,932",,"6,996,932","6,996,933",1,,0,1,1,,,
655,"6,996,933",,"6,996,933","6,996,934",1,,-256,257,513,,,
656,"6,996,934",,"6,996,934","6,997,191",257,,132,125,-7,,,
657,"6,997,191",,"6,997,191","6,997,316",125,,-218,343,561,,,
658,"6,997,316",,"6,997,316","6,997,659",343,,177,166,-11,,,
659,"6,997,659",,"6,997,659","6,997,825",166,,-540,706,1246,,,
660,"6,997,825",,"6,997,825","6,998,531",706,,35,671,636,,,
661,"6,998,531",,"6,998,531","6,999,202",671,,-1779,2450,4229,,,
662,"6,999,202",,"6,999,202","7,001,652","2,450",,2448,2,-2446,,,
663,"7,001,652",,"7,001,652","7,001,654",2,,1,1,0,,,
664,"7,001,654",,"7,001,654","7,001,655",1,,-2,3,5,,,
665,"7,001,655",,"7,001,655","7,001,658",3,,-715,718,1433,,,
666,"7,001,658",,"7,001,658","7,002,376",718,,315,403,88,,,
667,"7,002,376",,"7,002,376","7,002,779",403,,402,1,-401,,,
668,"7,002,779",,"7,002,779","7,002,780",1,,0,1,1,,,
669,"7,002,780",,"7,002,780","7,002,781",1,,0,1,1,,,
670,"7,002,781",,"7,002,781","7,002,782",1,,-268,269,537,,,
671,"7,002,782",,"7,002,782","7,003,051",269,,114,155,41,,,
672,"7,003,051",,"7,003,051","7,003,206",155,,38,117,79,,,
673,"7,003,206",,"7,003,206","7,003,323",117,,17,100,83,,,
674,"7,003,323",,"7,003,323","7,003,423",100,,-598,698,1296,,,
675,"7,003,423",,"7,003,423","7,004,121",698,,696,2,-694,,,
676,"7,004,121",,"7,004,121","7,004,123",2,,-203,205,408,,,
677,"7,004,123",,"7,004,123","7,004,328",205,,-34,239,273,,,
678,"7,004,328",,"7,004,328","7,004,567",239,,-1223,1462,2685,,,
679,"7,004,567",,"7,004,567","7,006,029","1,462",,1460,2,-1458,,,
680,"7,006,029",,"7,006,029","7,006,031",2,,2,0,-2,,,
681,"7,006,031",,"7,006,031","7,006,031",0,,-1,1,2,,,
682,"7,006,031",,"7,006,031","7,006,032",1,,0,1,1,,,
683,"7,006,032",,"7,006,032","7,006,033",1,,-405,406,811,,,
684,"7,006,033",,"7,006,033","7,006,439",406,,239,167,-72,,,
685,"7,006,439",,"7,006,439","7,006,606",167,,59,108,49,,,
686,"7,006,606",,"7,006,606","7,006,714",108,,-219,327,546,,,
687,"7,006,714",,"7,006,714","7,007,041",327,,-9972,10299,20271,,,
688,"7,007,041",,"7,007,041","7,017,340","10,299",,10297,2,-10295,,,
689,"7,017,340",,"7,017,340","7,017,342",2,,-144,146,290,,,
690,"7,017,342",,"7,017,342","7,017,488",146,,143,3,-140,,,
691,"7,017,488",,"7,017,488","7,017,491",3,,2,1,-1,,,
692,"7,017,491",,"7,017,491","7,017,492",1,,-285,286,571,,,
693,"7,017,492",,"7,017,492","7,017,778",286,,110,176,66,,,
694,"7,017,778",,"7,017,778","7,017,954",176,,80,96,16,,,
695,"7,017,954",,"7,017,954","7,018,050",96,,-8,104,112,,,
696,"7,018,050",,"7,018,050","7,018,154",104,,7,97,90,,,
697,"7,018,154",,"7,018,154","7,018,251",97,,-256,353,609,,,
698,"7,018,251",,"7,018,251","7,018,604",353,,352,1,-351,,,
699,"7,018,604",,"7,018,604","7,018,605",1,,0,1,1,,,
700,"7,018,605",,"7,018,605","7,018,606",1,,0,1,1,,,
701,"7,018,606",,"7,018,606","7,018,607",1,,0,1,1,,,
702,"7,018,607",,"7,018,607","7,018,608",1,,0,1,1,,,
703,"7,018,608",,"7,018,608","7,018,609",1,,-383,384,767,,,
704,"7,018,609",,"7,018,609","7,018,993",384,,258,126,-132,,,
705,"7,018,993",,"7,018,993","7,019,119",126,,-6,132,138,,,
706,"7,019,119",,"7,019,119","7,019,251",132,,36,96,60,,,
707,"7,019,251",,"7,019,251","7,019,347",96,,-705,801,1506,,,
708,"7,019,347",,"7,019,347","7,020,148",801,,798,3,-795,,,
709,"7,020,148",,"7,020,148","7,020,151",3,,2,1,-1,,,
710,"7,020,151",,"7,020,151","7,020,152",1,,-225,226,451,,,
711,"7,020,152",,"7,020,152","7,020,378",226,,91,135,44,,,
712,"7,020,378",,"7,020,378","7,020,513",135,,33,102,69,,,
713,"7,020,513",,"7,020,513","7,020,615",102,,-6368,6470,12838,,,
714,"7,020,615",,"7,020,615","7,027,085","6,470",,6468,2,-6466,,,
715,"7,027,085",,"7,027,085","7,027,087",2,,-308,310,618,,,
716,"7,027,087",,"7,027,087","7,027,397",310,,239,71,-168,,,
717,"7,027,397",,"7,027,397","7,027,468",71,,70,1,-69,,,
718,"7,027,468",,"7,027,468","7,027,469",1,,-75,76,151,,,
719,"7,027,469",,"7,027,469","7,027,545",76,,-31,107,138,,,
720,"7,027,545",,"7,027,545","7,027,652",107,,-176,283,459,,,
721,"7,027,652",,"7,027,652","7,027,935",283,,282,1,-281,,,
722,"7,027,935",,"7,027,935","7,027,936",1,,-280,281,561,,,
723,"7,027,936",,"7,027,936","7,028,217",281,,280,1,-279,,,
724,"7,028,217",,"7,028,217","7,028,218",1,,0,1,1,,,
725,"7,028,218",,"7,028,218","7,028,219",1,,-5658,5659,11317,,,
726,"7,028,219",,"7,028,219","7,033,878","5,659",,4378,1281,-3097,,,
727,"7,033,878",,"7,033,878","7,035,159","1,281",,1280,1,-1279,,,
728,"7,035,159",,"7,035,159","7,035,160",1,,0,1,1,,,
729,"7,035,160",,"7,035,160","7,035,161",1,,0,1,1,,,
730,"7,035,161",,"7,035,161","7,035,162",1,,-302,303,605,,,
731,"7,035,162",,"7,035,162","7,035,465",303,,-1142,1445,2587,,,
732,"7,035,465",,"7,035,465","7,036,910","1,445",,1443,2,-1441,,,
733,"7,036,910",,"7,036,910","7,036,912",2,,-265,267,532,,,
734,"7,036,912",,"7,036,912","7,037,179",267,,-662,929,1591,,,
735,"7,037,179",,"7,037,179","7,038,108",929,,926,3,-923,,,
736,"7,038,108",,"7,038,108","7,038,111",3,,-237,240,477,,,
737,"7,038,111",,"7,038,111","7,038,351",240,,109,131,22,,,
738,"7,038,351",,"7,038,351","7,038,482",131,,-366,497,863,,,
739,"7,038,482",,"7,038,482","7,038,979",497,,328,169,-159,,,
740,"7,038,979",,"7,038,979","7,039,148",169,,-786,955,1741,,,
741,"7,039,148",,"7,039,148","7,040,103",955,,-29,984,1013,,,
